restaurant_name,invoice_no,date,payment_type,order_type,status,area,assign_to,UniqueID,customer_name,persons,order_cancel_reason,my_amount,total_tax,discount,delivery_charge,container_charge,service_charge,waived_off,round_off,total,item_name,item_price,item_quantity,item_total
HOTELNAME,6359,01-05-2020 20:22,Other [U P I],Dine In,Success,,,1898,C,,,110,0,10,0,0,0,0,0,100,Extra Curry,10,1,10
HOTELNAME,6360,01-05-2020 20:23,Other [U P I],Dine In,Success,,,500,C,,,135,0,0,0,0,0,0,0,135,Rice Meal,115,1,115
HOTELNAME,6360,01-05-2020 20:23,Other [U P I],Dine In,Success,,,500,C,,,135,0,0,0,0,0,0,0,135,Kaju Katli,20,1,20
HOTELNAME,6361,01-05-2020 20:42,Cash,Dine In,Success,,,2,,,,45,0,0,0,0,0,0,0,45,Dahi Vadav Pav,45,1,45
HOTELNAME,6362,01-05-2020 20:44,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,26,0,15,0,0,0,119,Aloo Tikki + Shikanjvi,130,1,130
HOTELNAME,6363,01-05-2020 20:55,Other [U P I],Dine In,Success,,,1644,custy,,,195,0,10,0,0,0,0,0,185,Pav Bhaji,95,1,95
HOTELNAME,6363,01-05-2020 20:55,Other [U P I],Dine In,Success,,,1644,custy,,,195,0,10,0,0,0,0,0,185,Veg Rice,100,1,100
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,Aloo Tikki,40,2,80
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,Kadhi Chinese Bhel,45,1,45
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,Pav Bhaji,95,1,95
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,HOTELNAME Special Shikanji,45,2,90
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,Vadav Pav,30,1,30
HOTELNAME,6364,01-05-2020 21:04,Cash,Dine In,Success,,,1899,C,,,385,0,0,0,0,0,0,0,385,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,6365,01-05-2020 21:14,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,6366,01-05-2020 21:28,Cash,Dine In,Success,,,1723,C,,,305,0,14,0,0,0,0,0,291,Aloo Tikki,40,1,40
HOTELNAME,6366,01-05-2020 21:28,Cash,Dine In,Success,,,1723,C,,,305,0,14,0,0,0,0,0,291,Premium Veg Rice,140,1,140
HOTELNAME,6366,01-05-2020 21:28,Cash,Dine In,Success,,,1723,C,,,305,0,14,0,0,0,0,0,291,Slice Aloo Pyaz Paratha,125,1,125
HOTELNAME,6367,01-05-2020 21:47,Online,Delivery(Parcel),Success,Zomato,,1900,Varun Sharma,,,118,0,17.7,0,10,0,0,-0.3,110,Moong Dal Mangodi[6 Pieces],50,1,50
HOTELNAME,6367,01-05-2020 21:47,Online,Delivery(Parcel),Success,Zomato,,1900,Varun Sharma,,,118,0,17.7,0,10,0,0,-0.3,110,Khirmohan,68,1,68
HOTELNAME,6368,01-05-2020 22:03,Other [U P I],Dine In,Success,,,1901,C,,,160,0,16,0,0,0,0,0,144,Premium Plain Paratha Thali,160,1,160
HOTELNAME,6369,01-05-2020 22:17,Online,Delivery(Parcel),Success,Zomato,,1902,Sachin Srivastava,,,143,0,21.45,0,10,0,0,0.45,132,Dahi Aloo Tikki,75,1,75
HOTELNAME,6369,01-05-2020 22:17,Online,Delivery(Parcel),Success,Zomato,,1902,Sachin Srivastava,,,143,0,21.45,0,10,0,0,0.45,132,Khirmohan,68,1,68
HOTELNAME,6370,01-06-2020 12:18,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,180,0,36,0,12,0,0,0,156,Premium Veg Rice,180,1,180
HOTELNAME,6371,01-06-2020 12:37,Online,Delivery(Parcel),Success,Zomato,,1903,Hiteshg7777,,,208,0,31.2,0,17,0,0,0.2,194,Pav Bhaji,140,1,140
HOTELNAME,6371,01-06-2020 12:37,Online,Delivery(Parcel),Success,Zomato,,1903,Hiteshg7777,,,208,0,31.2,0,17,0,0,0.2,194,Khirmohan,68,1,68
HOTELNAME,6372,01-06-2020 12:58,Online,Delivery(Parcel),Success,Zomato,,1904,Anil Nayak,,,305,0,45.75,0,17,0,0,-0.25,276,Aloo Tikki,65,1,65
HOTELNAME,6372,01-06-2020 12:58,Online,Delivery(Parcel),Success,Zomato,,1904,Anil Nayak,,,305,0,45.75,0,17,0,0,-0.25,276,Shahi Thali,240,1,240
HOTELNAME,6373,01-06-2020 13:00,Other [U P I],Dine In,Success,,,927,C,,,425,0,30,0,0,0,0,0,395,Veg Rice,100,3,300
HOTELNAME,6373,01-06-2020 13:00,Other [U P I],Dine In,Success,,,927,C,,,425,0,30,0,0,0,0,0,395,Slice Gobi Paratha,125,1,125
HOTELNAME,6374,01-06-2020 13:59,Other [U P I],Dine In,Success,,,929,C,,,115,0,0,0,0,0,0,0,115,Rice Meal,115,1,115
HOTELNAME,6375,01-06-2020 14:04,Other [U P I],Dine In,Success,,,987,C,,,330,0,30,0,0,0,0,0,300,Veg Rice,100,3,300
HOTELNAME,6375,01-06-2020 14:04,Other [U P I],Dine In,Success,,,987,C,,,330,0,30,0,0,0,0,0,300,Naan Roti,10,3,30
HOTELNAME,6376,01-06-2020 14:22,Other [U P I],Dine In,Success,,,472,c,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,6377,01-06-2020 14:28,Online,Delivery(Parcel),Success,Zomato,,1163,Rahul Rathore,,,125,0,18.75,0,10,0,0,-0.25,116,Aloo Tikki,65,1,65
HOTELNAME,6377,01-06-2020 14:28,Online,Delivery(Parcel),Success,Zomato,,1163,Rahul Rathore,,,125,0,18.75,0,10,0,0,-0.25,116,Dahi Gujiya,60,1,60
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Bedai Aloo Ki Sabzi,55,1,55
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Veg Rice,100,1,100
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Extra Curry,10,1,10
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Bedai 1 Pc,18,1,18
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Extra Curry,10,1,10
HOTELNAME,6378,01-06-2020 14:54,Other [U P I],Dine In,Success,,,2,,,,213,0,10,0,0,0,0,0,203,Kaju Katli,20,1,20
HOTELNAME,6379,01-07-2020 12:07,Cash,Dine In,Success,,,2,,,,280,0,18,0,0,0,0,0,262,Bedai Aloo Ki Sabzi,55,1,55
HOTELNAME,6379,01-07-2020 12:07,Cash,Dine In,Success,,,2,,,,280,0,18,0,0,0,0,0,262,Tea,15,3,45
HOTELNAME,6379,01-07-2020 12:07,Cash,Dine In,Success,,,2,,,,280,0,18,0,0,0,0,0,262,Shahi Thali,180,1,180
HOTELNAME,6380,01-07-2020 13:00,Online,Delivery(Parcel),Success,Zomato,,1905,Srivatsan Nc,,,200,0,30,0,16,0,0,0,186,Dahi Gujiya,60,1,60
HOTELNAME,6380,01-07-2020 13:00,Online,Delivery(Parcel),Success,Zomato,,1905,Srivatsan Nc,,,200,0,30,0,16,0,0,0,186,Bedai Aloo Sabzi,80,1,80
HOTELNAME,6380,01-07-2020 13:00,Online,Delivery(Parcel),Success,Zomato,,1905,Srivatsan Nc,,,200,0,30,0,16,0,0,0,186,Kaju Katli [1 Piece],30,2,60
HOTELNAME,6381,01-07-2020 13:05,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,195,0,39,0,17,0,0,0,173,Aloo Tikki,65,1,65
HOTELNAME,6381,01-07-2020 13:05,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,195,0,39,0,17,0,0,0,173,Veg Rice,130,1,130
HOTELNAME,6382,01-07-2020 13:10,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,28,0,10,0,0,0,122,Aloo Tikki,65,1,65
HOTELNAME,6382,01-07-2020 13:10,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,28,0,10,0,0,0,122,Dahi Aloo Tikki,75,1,75
HOTELNAME,6383,01-07-2020 13:15,Other [U P I],Dine In,Success,,,2,,,,200,0,20,0,0,0,0,0,180,Veg Rice,100,2,200
HOTELNAME,6384,01-07-2020 13:17,CARD,Dine In,Success,,,1814,custy,,,140,0,0,0,0,0,0,0,140,Pav Bhaji,95,1,95
HOTELNAME,6384,01-07-2020 13:17,CARD,Dine In,Success,,,1814,custy,,,140,0,0,0,0,0,0,0,140,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,6385,01-07-2020 13:19,Online,Delivery(Parcel),Cancelled,Zomato,,1906,Jui,,Order rejected,250,0,37.5,0,20,0,0,0.5,233,Aloo Tikki,65,2,130
HOTELNAME,6385,01-07-2020 13:19,Online,Delivery(Parcel),Cancelled,Zomato,,1906,Jui,,Order rejected,250,0,37.5,0,20,0,0,0.5,233,Dahi Gujiya,60,2,120
HOTELNAME,6386,01-07-2020 13:38,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,240,0,48,0,12,0,0,0,204,Shahi Thali,240,1,240
HOTELNAME,6387,01-07-2020 14:01,Cash,Dine In,Success,,,1907,custy,,,155,0,10,0,0,0,0,0,145,Veg Rice,100,1,100
HOTELNAME,6387,01-07-2020 14:01,Cash,Dine In,Success,,,1907,custy,,,155,0,10,0,0,0,0,0,145,Bedai Aloo Ki Sabzi,55,1,55
HOTELNAME,6388,01-07-2020 14:05,Online,Delivery(Parcel),Success,Zomato,,640,SHILPA V MOHAN,,,140,0,21,0,12,0,0,0,131,Pav Bhaji,140,1,140
HOTELNAME,6389,01-07-2020 14:24,Other [U P I],Dine In,Success,,,2,,,,190,0,0,0,0,0,0,0,190,Pav Bhaji,95,2,190
HOTELNAME,6390,01-07-2020 14:31,Other [U P I],Dine In,Success,,,2,,,,310,0,30,0,0,0,0,0,280,Veg Rice,100,3,300
HOTELNAME,6390,01-07-2020 14:31,Other [U P I],Dine In,Success,,,2,,,,310,0,30,0,0,0,0,0,280,Naan Roti,10,1,10
HOTELNAME,6391,01-07-2020 14:38,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,148,0,29.6,0,10,0,0,-0.4,128,Bedai Aloo Ki Sabzi,80,1,80
HOTELNAME,6391,01-07-2020 14:38,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,148,0,29.6,0,10,0,0,-0.4,128,Khirmohan,68,1,68
HOTELNAME,6392,01-07-2020 14:56,Online,Delivery(Parcel),Success,Zomato,,1908,Shreya Sharma,,,160,0,24,0,10,0,0,0,146,Bedai Aloo Sabzi,80,2,160
HOTELNAME,6393,01-07-2020 15:12,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,65,0,0,0,5,0,0,0,70,Aloo Tikki,65,1,65
HOTELNAME,6394,01-07-2020 17:16,Online,Delivery(Parcel),Success,Zomato,,1909,Pranay Shrivastava,,,72,0,0,0,0,0,0,0,72,Bedai Aloo,72,1,72
HOTELNAME,6395,01-07-2020 18:01,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,213,0,42.6,0,19,0,0,-0.4,189,Sooji Golgappe (7 Pcs),58,1,58
HOTELNAME,6395,01-07-2020 18:01,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,213,0,42.6,0,19,0,0,-0.4,189,Chinese Bhel,30,3,90
HOTELNAME,6395,01-07-2020 18:01,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,213,0,42.6,0,19,0,0,-0.4,189,Aloo Tikki,65,1,65
HOTELNAME,6396,01-07-2020 18:27,Cash,Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,6397,01-07-2020 18:40,Cash,Dine In,Success,,,428,C,,,90,0,0,0,0,0,0,0,90,Aloo Tikki,40,1,40
HOTELNAME,6397,01-07-2020 18:40,Cash,Dine In,Success,,,428,C,,,90,0,0,0,0,0,0,0,90,Dahi Aloo Tikki,50,1,50
HOTELNAME,6398,01-07-2020 19:06,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,28,0,12,0,0,0,124,Pav Bhaji,140,1,140
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Veg Rice,100,1,100
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Premium Veg Rice,140,1,140
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Extra Paneer,20,1,20
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Premium Veg Rice,140,1,140
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Curd Bowl,10,1,10
HOTELNAME,6399,01-07-2020 20:19,CARD,Dine In,Success,,,2,,,,450,0,38,0,0,0,0,0,412,Rice Plain [half],40,1,40
HOTELNAME,6400,01-07-2020 20:35,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,6401,01-07-2020 20:57,Online,Delivery(Parcel),Success,Zomato,,1910,Srivatsan Nc,,,145,0,21.75,0,13,0,0,-0.25,136,Moong Dal Mangodi[6 Pieces],50,1,50
HOTELNAME,6401,01-07-2020 20:57,Online,Delivery(Parcel),Success,Zomato,,1910,Srivatsan Nc,,,145,0,21.75,0,13,0,0,-0.25,136,Chinese Bhel,30,1,30
HOTELNAME,6401,01-07-2020 20:57,Online,Delivery(Parcel),Success,Zomato,,1910,Srivatsan Nc,,,145,0,21.75,0,13,0,0,-0.25,136,Kadhi Chinese Bhel,65,1,65
HOTELNAME,6402,01-07-2020 20:57,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,200,0,40,0,12,0,0,0,172,Slice Gobi Paratha.,200,1,200
HOTELNAME,6403,01-07-2020 21:03,Other [U P I],Dine In,Success,,,1911,custy,,,215,0,10,0,0,0,0,0,205,Veg Rice,100,1,100
HOTELNAME,6403,01-07-2020 21:03,Other [U P I],Dine In,Success,,,1911,custy,,,215,0,10,0,0,0,0,0,205,Rice Meal,115,1,115
HOTELNAME,6404,01-07-2020 21:24,Other [U P I],Dine In,Success,,,2,,,,70,0,0,0,0,0,0,0,70,Naan Roti,10,7,70
HOTELNAME,6405,01-07-2020 22:08,Other [U P I],Dine In,Success,,,2,,,,200,0,20,0,0,0,0,0,180,Veg Rice,100,2,200
HOTELNAME,6406,01-08-2020 12:14,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,130,0,26,0,12,0,0,0,116,Veg Rice,130,1,130
HOTELNAME,6407,01-08-2020 12:58,Cash,Dine In,Success,,,2,custy,,,85,0,0,0,0,0,0,0,85,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,6407,01-08-2020 12:58,Cash,Dine In,Success,,,2,custy,,,85,0,0,0,0,0,0,0,85,Aloo Tikki,40,1,40
HOTELNAME,6408,01-08-2020 13:02,Other [U P I],Dine In,Success,,,103,C,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,6409,01-08-2020 13:04,Online,Delivery(Parcel),Success,Zomato,,1912,Anand Raj,,,126,0,0,0,0,0,0,0,126,Pav Bhaji,126,1,126
HOTELNAME,6410,01-08-2020 13:08,CARD,Dine In,Success,,,1913,C,,,285,0,0,0,0,0,0,0,285,Pav Bhaji,95,3,285
HOTELNAME,6411,01-08-2020 13:14,CARD,Dine In,Success,,,1814,custy,,,250,0,0,0,24,0,0,0,274,Slice Aloo Pyaz Paratha,125,2,250
HOTELNAME,6412,01-08-2020 13:21,Other [U P I],Dine In,Success,,,1742,custy,,,100,0,15,0,0,0,0,0,85,Veg Rice,100,1,100
HOTELNAME,6413,01-08-2020 13:45,Other [U P I],Dine In,Success,,,1511,C,,,145,0,0,0,0,0,0,0,145,Pav Bhaji,95,1,95
HOTELNAME,6413,01-08-2020 13:45,Other [U P I],Dine In,Success,,,1511,C,,,145,0,0,0,0,0,0,0,145,Mathura Lassi,50,1,50
HOTELNAME,6414,01-08-2020 13:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,28,0,10,0,0,0,122,Aloo Tikki,65,1,65
HOTELNAME,6414,01-08-2020 13:47,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,140,0,28,0,10,0,0,0,122,Dahi Aloo Tikki,75,1,75
HOTELNAME,6415,01-08-2020 14:09,Other [U P I],Dine In,Success,,,987,C,,,370,0,30,0,0,0,0,0,340,Veg Rice,100,3,300
HOTELNAME,6415,01-08-2020 14:09,Other [U P I],Dine In,Success,,,987,C,,,370,0,30,0,0,0,0,0,340,Kaju Katli,20,3,60
HOTELNAME,6415,01-08-2020 14:09,Other [U P I],Dine In,Success,,,987,C,,,370,0,30,0,0,0,0,0,340,Naan Roti,10,1,10
HOTELNAME,6416,01-08-2020 15:03,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,65,0,0,0,5,0,0,0,70,Aloo Tikki,65,1,65
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Premium Plain Paratha Thali,160,1,160
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Pav Bhaji,95,1,95
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Rice Meal,115,1,115
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Khirmohan,45,2,90
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Slice Aloo Paratha M,160,1,160
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,HOTELNAME Special Shikanji,45,1,45
HOTELNAME,6417,01-08-2020 15:16,Other [U P I],Dine In,Success,,,1914,c,,,730,0,21,0,0,0,0,0,709,Plain Pratha,20,1,20
HOTELNAME,6418,01-08-2020 17:06,Online,Delivery(Parcel),Success,Zomato,,1915,Ravi Kumar,,,240,0,36,0,17,0,0,0,221,Bedai Aloo Sabzi,80,1,80
HOTELNAME,6418,01-08-2020 17:06,Online,Delivery(Parcel),Success,Zomato,,1915,Ravi Kumar,,,240,0,36,0,17,0,0,0,221,Chole Chawal,160,1,160
HOTELNAME,6419,01-08-2020 17:38,Online,Delivery(Parcel),Success,Zomato,,1916,Aradhana Acharya,,,58,0,0,0,0,0,0,0,58,Aloo Tikki,58,1,58
HOTELNAME,6420,01-08-2020 18:08,Cash,Dine In,Success,,,2,,,,30,0,10,0,0,0,0,0,20,Vadav Pav,30,1,30
HOTELNAME,6421,01-08-2020 18:24,Other [U P I],Dine In,Success,,,1917,C,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,6422,01-08-2020 18:28,Online,Delivery(Parcel),Success,Zomato,,1918,Prabhat Mathpal,,,58,0,0,0,0,0,0,0,58,Aloo Tikki,58,1,58
HOTELNAME,6423,01-08-2020 18:39,Online,Delivery(Parcel),Success,Zomato,,1919,Trisha Manna,,,58,0,0,0,0,0,0,0,58,Aloo Tikki,58,1,58
HOTELNAME,6424,01-08-2020 18:55,CARD,Dine In,Success,,,1920,C,,,230,0,0,0,15,0,0,0,245,Bedai Aloo Ki Sabzi,55,1,55
HOTELNAME,6424,01-08-2020 18:55,CARD,Dine In,Success,,,1920,C,,,230,0,0,0,15,0,0,0,245,Kadhi Chinese Bhel,45,1,45
HOTELNAME,6424,01-08-2020 18:55,CARD,Dine In,Success,,,1920,C,,,230,0,0,0,15,0,0,0,245,Aloo Tikki,40,1,40
HOTELNAME,6424,01-08-2020 18:55,CARD,Dine In,Success,,,1920,C,,,230,0,0,0,15,0,0,0,245,HOTELNAME Special Shikanji,45,2,90
HOTELNAME,6425,01-08-2020 19:21,Other [U P I],Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,6426,01-08-2020 19:26,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,6427,01-08-2020 19:40,CARD,Dine In,Success,,,1896,C,,,250,0,0,0,0,0,0,0,250,Bedai Aloo Ki Sabzi,55,3,165
HOTELNAME,6427,01-08-2020 19:40,CARD,Dine In,Success,,,1896,C,,,250,0,0,0,0,0,0,0,250,Aloo Tikki,40,1,40
HOTELNAME,6427,01-08-2020 19:40,CARD,Dine In,Success,,,1896,C,,,250,0,0,0,0,0,0,0,250,Tea,15,3,45
HOTELNAME,6428,01-08-2020 19:44,Other [U P I],Dine In,Success,,,938,C,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,6429,01-08-2020 19:52,Other [U P I],Dine In,Success,,,498,C,,,120,0,12,0,0,0,0,0,108,Plain Paratha Thali,120,1,120
HOTELNAME,6430,01-08-2020 20:03,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,6431,01-08-2020 20:04,Other [U P I],Dine In,Success,,,2,C,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,6432,01-08-2020 20:06,Other [U P I],Dine In,Success,,,2,,,,205,0,0,0,0,0,0,0,205,Pav Bhaji,95,1,95
HOTELNAME,6432,01-08-2020 20:06,Other [U P I],Dine In,Success,,,2,,,,205,0,0,0,0,0,0,0,205,Vadav Pav,30,1,30
HOTELNAME,6432,01-08-2020 20:06,Other [U P I],Dine In,Success,,,2,,,,205,0,0,0,0,0,0,0,205,Moong Dal Mongode,35,1,35
HOTELNAME,6432,01-08-2020 20:06,Other [U P I],Dine In,Success,,,2,,,,205,0,0,0,0,0,0,0,205,Khirmohan,45,1,45
HOTELNAME,6433,01-08-2020 20:29,Other [U P I],Dine In,Success,,,2,,,,40,0,0,0,0,0,0,0,40,Vadav Pav,30,1,30
HOTELNAME,6433,01-08-2020 20:29,Other [U P I],Dine In,Success,,,2,,,,40,0,0,0,0,0,0,0,40,Naan Roti,10,1,10
HOTELNAME,6434,01-08-2020 20:35,Cash,Dine In,Success,,,2,,,,60,0,0,0,0,0,0,0,60,Vadav Pav,30,2,60
HOTELNAME,6435,01-08-2020 20:38,Cash,Dine In,Success,,,2,,,,160,0,16,0,0,0,0,0,144,Premium Plain Paratha Thali,160,1,160
HOTELNAME,6436,01-08-2020 20:52,Online,Delivery(Parcel),Success,Zomato,,1921,Sachin Arya,,,130,0,19.5,0,10,0,0,0.5,121,Aloo Tikki,65,2,130
HOTELNAME,6437,01-08-2020 20:54,Other [U P I],Dine In,Success,,,2,,,,70,0,0,0,0,0,0,0,70,Naan Roti,10,7,70
HOTELNAME,6438,01-08-2020 21:07,Online,Delivery(Parcel),Success,Zomato,,1922,Hiteshri Mehta,,,58,0,0,0,5,0,0,0,63,Sooji Golgappa[7 Pieces],58,1,58
HOTELNAME,6439,01-08-2020 21:07,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,195,0,39,0,12,0,0,0,168,Premium Veg Rice,195,1,195
HOTELNAME,6440,01-08-2020 21:10,CARD,Dine In,Success,,,1923,C,,,205,0,0,0,0,0,0,0,205,Slice Aloo Pyaz Paratha M,160,1,160
HOTELNAME,6440,01-08-2020 21:10,CARD,Dine In,Success,,,1923,C,,,205,0,0,0,0,0,0,0,205,Dahi Papdi,45,1,45
HOTELNAME,6441,01-08-2020 21:11,Other [U P I],Dine In,Success,,,1924,C,,,200,0,20,0,0,0,0,0,180,Veg Rice,100,2,200
HOTELNAME,6442,01-08-2020 21:32,Online,Delivery(Parcel),Success,Zomato,,1925,Sharan Hiremath,,,126,0,0,0,0,0,0,0,126,Pav Bhaji,126,1,126
HOTELNAME,6443,01-08-2020 21:43,Cash,Dine In,Success,,,2,,,,30,0,0,0,0,0,0,0,30,Vadav Pav,30,1,30
HOTELNAME,6444,01-08-2020 22:02,Online,Delivery(Parcel),Success,Zomato,,640,Vishv Dev,,,245,0,36.75,0,17,0,0,-0.25,225,Aloo Tikki,65,1,65
HOTELNAME,6444,01-08-2020 22:02,Online,Delivery(Parcel),Success,Zomato,,640,Vishv Dev,,,245,0,36.75,0,17,0,0,-0.25,225,Premium Veg Rice,180,1,180
HOTELNAME,6445,01-08-2020 22:07,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,98,0,0,0,8,0,0,0,106,Khirmohan,68,1,68
HOTELNAME,6445,01-08-2020 22:07,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,98,0,0,0,8,0,0,0,106,Kaju Katli (1 Pc),30,1,30
HOTELNAME,6446,01-08-2020 22:33,Other [U P I],Dine In,Success,,,103,C,,,115,0,30,0,0,0,0,0,85,Rice Meal,115,1,115
HOTELNAME,6447,01-09-2020 11:53,Other [U P I],Dine In,Success,,,2,,,,15,0,0,0,0,0,0,0,15,Tea,15,1,15
HOTELNAME,6448,01-09-2020 12:04,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,160,0,32,0,12,0,0,0,140,Slice Aloo Paratha,160,1,160
HOTELNAME,6449,01-09-2020 12:16,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,270,0,50,0,24,0,0,0,244,Veg Rice,130,1,130
HOTELNAME,6449,01-09-2020 12:16,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,270,0,50,0,24,0,0,0,244,Pav Bhaji,140,1,140
HOTELNAME,6450,01-09-2020 12:32,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,400,0,50,0,36,0,0,0,386,Veg Rice,130,2,260
HOTELNAME,6450,01-09-2020 12:32,Online,Delivery(Parcel),Success,Swiggy,,2,SWIGGY,,,400,0,50,0,36,0,0,0,386,Pav Bhaji,140,1,140
HOTELNAME,6451,01-09-2020 12:54,CARD,Dine In,Success,,,1926,custy,,,135,0,0,0,0,0,0,0,135,Pav Bhaji,95,1,95
HOTELNAME,6451,01-09-2020 12:54,CARD,Dine In,Success,,,1926,custy,,,135,0,0,0,0,0,0,0,135,Aloo Tikki,40,1,40
HOTELNAME,6452,01-09-2020 13:12,Other [U P I],Dine In,Success,,,1618,custy,,,100,0,10,0,0,0,0,0,90,Veg Rice,100,1,100
HOTELNAME,6453,01-09-2020 13:14,CARD,Dine In,Success,,,1742,custy,,,100,0,15,0,0,0,0,0,85,Veg Rice,100,1,100
HOTELNAME,6454,01-09-2020 13:35,Cash,Dine In,Success,,,2,,,,115,0,0,0,0,0,0,0,115,Rice Meal,115,1,115
